Address,Longitude,Latitude,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Zipcode
Fangekrogen 3,55.944616,12.277187,3495000,Villa,4.0,1968.0,mellem,578.0,182,495.0,142,24612,D,3400
"Københavnsvej 6B, st. th",55.933763,12.311499,1870000,Ejerlejlighed,2.0,1896.0,lav,599.0,395,535.0,55,34000,D,3400
"Københavnsvej 14, st. tv",55.932446,12.314298,2995000,Ejerlejlighed,3.0,1890.0,mellem,675.0,349,387.0,103,29077,C,3400
Vænget 1,55.925983,12.223618,3095000,Villa,4.0,1959.0,lav,539.5,2705,2.99,100,30950,C,3400
Dyrehavevej 58,55.930462,12.331254,6295000,Rækkehus,5.0,1947.0,lav,198.0,268,211.0,182,34587,C,3400
Gribskovvej 7,55.946682,12.267311,5495000,Villa,6.0,1954.0,mellem,539.5,101,479.0,167,32904,B,3400
Søsvinget 17,55.956382,12.17932,1895000,Fritidshus,6.0,1959.0,meget lav,539.5,2784,5.422,118,16059,C,3400
"Trollesvej 2, 1. 3",55.928924,12.294451,4175000,Ejerlejlighed,3.0,2009.0,lav,378.0,379,75.0,113,36946,B,3400
"Møllestræde 11, 2. ",55.930494,12.297309,5295000,Ejerlejlighed,5.0,1959.0,lav,159.0,235,171.0,184,28777,C,3400
Rørdamsvej 8,55.942061,12.295623,7995000,Villa,7.0,2004.0,mellem,539.5,606,715.0,187,42754,C,3400
"Fredskovhellet 28, 1. tv",55.931597,12.338773,2495000,Ejerlejlighed,4.0,1963.0,lav,298.0,229,284.0,109,22889,D,3400
"Slangerupgade 12B, st. tv",55.932049,12.296523,2445000,Ejerlejlighed,3.0,1927.0,lav,278.0,74,351.0,82,29817,D,3400
Mellemvangen 17,55.918732,12.313943,5195000,Villa,5.0,1960.0,lav,539.5,692,1.366,155,33516,C,3400
Skovhegnet 3,55.943288,12.291589,5295000,Villa,6.0,1961.0,mellem,539.5,401,635.0,136,38933,D,3400
Solsortvej 12,55.938764,12.273453,5790000,Villa,4.0,1936.0,mellem,234.0,561,176.0,232,24956,A2010,3400
Hanebjergvej 3,55.880036,12.245731,14600000,Villa,11.0,1993.0,meget lav,539.5,1687,2.75,605,24132,A2010,3400
Tirsdagsengen 14,55.927485,12.274736,1295000,Fritidshus,3.0,1959.0,lav,539.5,1307,680.0,50,25900,C,3400
"Ved Egedam 17, 2. 123",55.930359,12.341516,1795000,Ejerlejlighed,2.0,1975.0,lav,463.0,396,324.0,70,25642,C,3400
Egevænget 8,55.965977,12.29643,11700000,Villa,5.0,2017.0,lav,539.5,1045,2.696,180,65000,A2015,3400
Trekløvervej 10,55.936093,12.281042,3995000,Rækkehus,4.0,1963.0,høj,451.0,678,428.0,119,33571,D,3400
"Allékredsen 5, 1. 2",55.941495,12.263316,3995000,Ejerlejlighed,4.0,2017.0,lav,903.0,343,182.0,106,37688,A,3400
Enghavegårdsvej 37,55.88702,12.271136,3495000,Villa,4.0,1970.0,høj,539.5,152,3.85,130,26884,C,3400
Trekløvervej 4,55.936291,12.280799,3545000,Rækkehus,4.0,1961.0,høj,424.0,667,451.0,81,43765,D,3400
Ullerødvej 56,55.936928,12.263646,2795000,Villa,3.0,1955.0,lav,891.0,100,631.0,79,35379,D,3400
"Fredskovhellet 26, 2. tv",55.931743,12.337843,2595000,Ejerlejlighed,3.0,1959.0,lav,247.0,181,233.0,110,23590,C,3400
"Solbakken 2B, 1. th",55.934235,12.315916,2845000,Ejerlejlighed,4.0,1959.0,mellem,857.0,433,303.0,98,29030,B,3400
Dalsvinget 8,55.954345,12.180719,1295000,Fritidshus,4.0,1972.0,meget lav,539.5,2822,5.275,47,27553,C,3400
Rosenhøj 7,55.965229,12.287597,4350000,Villa,5.0,1959.0,lav,539.5,524,2.229,120,36250,C,3400
Skippermosen 25,55.940779,12.327838,3695000,Villa,5.0,1973.0,mellem,539.5,349,926.0,133,27781,C,3400
Helsevej 21,55.933297,12.323546,5595000,Villa,6.0,1953.0,mellem,737.0,64,135.0,174,32155,D,3400
Hillerødvej 36,55.955547,12.244161,4995000,Villa,5.0,1959.0,mellem,539.5,769,1.372,169,29556,C,3400
"Finn Bager Jensens Vej 1, st. tv",55.941509,12.260996,2995000,Ejerlejlighed,2.0,2021.0,lav,539.5,213,97.0,82,36524,A2015,3400
Søbuen 39,55.93993,12.250197,4595000,Rækkehus,4.0,2016.0,lav,539.5,590,732.0,122,37663,A2015,3400
"Slangerupgade 27F, 2. tv",55.92919,12.296152,1295000,Ejerlejlighed,1.0,1959.0,lav,268.0,352,115.0,36,35972,C,3400
Rytterstien 28,55.928478,12.333534,10600000,Villa,6.0,1959.0,lav,266.0,296,278.0,259,40926,C,3400
"Mathilde Parken 13, 1. th",55.931787,12.31333,2650000,Ejerlejlighed,3.0,2007.0,lav,592.0,255,466.0,82,32317,C,3400
Kirsebæralle 6,55.943085,12.267383,4795000,Villa,7.0,1966.0,mellem,734.0,441,423.0,286,16765,C,3400
Skovledet 130,55.94022,12.327533,3995000,Villa,4.0,1959.0,mellem,539.5,335,862.0,140,28535,C,3400
Tirsdagsvænget 3,55.928267,12.28568,995000,Fritidshus,2.0,1959.0,mellem,930.0,712,496.0,50,19900,C,3400
Byskellet 4,55.935711,12.365095,3350000,Villa,5.0,1943.0,meget lav,539.5,1261,1.344,112,29910,F,3400
"Mathilde Parken 11, st. tv",55.931674,12.313304,2495000,Ejerlejlighed,3.0,2007.0,lav,587.0,245,471.0,80,31187,C,3400
Præstevej 6,55.954129,12.229938,2395000,Villa,4.0,1962.0,mellem,539.5,459,2.195,120,19958,D,3400
Søbuen 82,55.940471,12.251957,5695000,Villa,6.0,2012.0,lav,539.5,463,605.0,160,35593,C,3400
Københavnsvej 32,55.930936,12.316564,9995000,Villa,11.0,1931.0,mellem,775.0,404,338.0,388,25760,F,3400
"Skovledet 101A, st. tv",55.936387,12.329988,2095000,Ejerlejlighed,2.0,1964.0,mellem,675.0,294,645.0,95,22052,C,3400
Bolværket 67,55.944829,12.343629,2695000,Rækkehus,3.0,1988.0,mellem,539.5,500,1.65,89,30280,B,3400
Nordre Jernbanevej 20,55.929375,12.309373,4495000,Villa,6.0,1913.0,lav,325.0,117,235.0,156,28814,C,3400
Enghavegårdsvej 46,55.888436,12.271195,3995000,Villa,8.0,1968.0,høj,539.5,172,3.7,188,21250,D,3400
Højager 107B,55.942577,12.337334,6995000,Villa,5.0,2011.0,mellem,539.5,465,1.306,195,35871,B,3400
Cirkelbuen 85,55.949335,12.256157,3645000,Rækkehus,4.0,2021.0,lav,539.5,649,505.0,126,28928,A2010,3400
Ved Skansebakken 97,55.933194,12.334262,1950000,Rækkehus,2.0,1959.0,lav,262.0,262,252.0,51,38235,C,3400
Gadeledsvej 4,55.964388,12.282679,2375000,Villa,2.0,1959.0,mellem,539.5,270,1.954,60,39583,G,3400
"Møllestræde 12, 1. ",55.930551,12.297042,2975000,Ejerlejlighed,4.0,1938.0,lav,176.0,222,182.0,100,29750,E,3400
Frederik VIIs Vej 8,55.940097,12.313294,4495000,Villa,5.0,1972.0,lav,539.5,508,892.0,154,29188,E,3400
Skovledet 56,55.933169,12.333112,2995000,Villa,4.0,1959.0,lav,270.0,288,263.0,105,28523,C,3400
Hjortholmvej 1,55.933872,12.317684,3750000,Villa,5.0,1937.0,mellem,936.0,315,183.0,97,38659,F,3400
Slotsgade 24D,55.930417,12.300225,2495000,Ejerlejlighed,2.0,1890.0,lav,27.0,370,215.0,74,33716,B,3400
Brødeskovparken 4,55.888359,12.286318,5695000,Villa,7.0,2008.0,mellem,539.5,831,3.511,190,29973,B,3400
Brickasvej 17,55.935889,12.284892,4495000,Villa,7.0,1961.0,lav,639.0,568,460.0,215,20906,E,3400
Tirsdagsengen 67,55.928317,12.27587,1295000,Fritidshus,2.0,1959.0,lav,539.5,1224,563.0,50,25900,C,3400
Sangagervej 6,55.97227,12.239514,4745000,Villa,6.0,2020.0,mellem,539.5,298,2.87,165,28757,A,3400
"Allékredsen 5, st. th",55.941495,12.263316,3595000,Ejerlejlighed,3.0,1959.0,lav,899.0,346,185.0,90,39944,C,3400
"Slotsgade 29, 2. th",55.930621,12.299332,4295000,Ejerlejlighed,3.0,1959.0,lav,39.0,311,202.0,127,33818,E,3400
"Slotsgade 61, 2. 32",55.933086,12.297954,2895000,Ejerlejlighed,2.0,1959.0,lav,321.0,179,417.0,84,34464,C,3400
Skovlyet 13A,55.961823,12.303708,7495000,Villa,6.0,1991.0,lav,539.5,1413,2.661,174,43074,E,3400
Stutmestervej 18C,55.938027,12.292624,3495000,Rækkehus,3.0,1959.0,mellem,962.0,499,257.0,94,37180,C,3400
Kastaniehaven 4,55.940063,12.33177,4995000,Villa,4.0,1985.0,mellem,539.5,111,1.0,185,27000,C,3400
"Frederiksværksgade 30, st. ",55.936705,12.289906,4495000,Ejerlejlighed,3.0,1917.0,lav,878.0,398,243.0,90,49944,D,3400
Carlsbergvej 5,55.930576,12.315479,8995000,Villa,9.0,1930.0,mellem,703.0,330,416.0,280,32125,D,3400
"Helsingørsgade 27D, 1. ",55.931,12.305319,7500000,Ejerlejlighed,5.0,1959.0,lav,106.0,329,102.0,165,45454,C,3400
Åsvinget 31,55.953446,12.176217,3095000,Fritidshus,4.0,1980.0,meget lav,539.5,2523,5.241,96,32239,C,3400
Kongens Vænge 151,55.938361,12.351628,3595000,Villa,4.0,1975.0,mellem,539.5,394,990.0,155,23193,G,3400
Jespervej 84,55.93813,12.325606,4495000,Villa,5.0,1977.0,mellem,981.0,340,599.0,132,34053,C,3400
Ternevej 17,55.953182,12.249469,4295000,Villa,5.0,1997.0,mellem,539.5,1184,961.0,169,25414,C,3400
Tamsborgvej 30,55.933811,12.319607,4350000,Villa,3.0,1932.0,mellem,992.0,194,86.0,115,37826,D,3400
Mellemvangen 13,55.918973,12.313664,5995000,Villa,5.0,1967.0,meget lav,539.5,662,1.335,153,39183,B,3400
Højdevej 19,55.956633,12.226454,5795000,Villa,8.0,1971.0,mellem,539.5,430,2.476,240,24145,D,3400
Folemestervej 1,55.944021,12.287471,3785000,Villa,4.0,1959.0,mellem,843.0,297,452.0,105,36047,C,3400
Bakkesvinget 6,55.955199,12.22961,5395000,Villa,7.0,1897.0,mellem,539.5,365,2.241,299,18043,D,3400
Hjortespringet 6,55.940971,12.318227,4595000,Villa,4.0,1968.0,mellem,539.5,365,876.0,131,35076,D,3400
Sydskrænten 9,55.956117,12.227353,2250000,Villa,4.0,1959.0,mellem,539.5,402,2.405,89,25280,C,3400
Frejasvej 2,55.935989,12.288695,2995000,Villa,3.0,1904.0,lav,839.0,378,297.0,122,24549,E,3400
Stutmestervej 18B,55.937919,12.2926,5995000,Rækkehus,5.0,1953.0,mellem,952.0,487,246.0,147,40782,E,3400
Kulsvier Huse 4,55.967435,12.289471,2995000,Villa,3.0,1988.0,lav,539.5,784,2.491,81,36975,C,3400
Frederiksværksgade 86,55.93877,12.281352,5495000,Villa,6.0,1919.0,mellem,289.0,427,281.0,159,34559,C,3400
Carlsbergvej 9,55.929687,12.314691,6475000,Villa,7.0,1957.0,mellem,653.0,285,521.0,148,43750,D,3400
Løngangsgade 31B,55.932501,12.292053,4495000,Villa,6.0,1938.0,lav,546.0,124,370.0,172,26133,D,3400
Hjulmagervej 4,55.941409,12.284566,3695000,Villa,4.0,1969.0,mellem,533.0,102,147.0,125,29560,C,3400
"Mathilde Parken 5, 1. th",55.931291,12.313174,2595000,Ejerlejlighed,3.0,1959.0,lav,568.0,214,478.0,79,32848,A2010,3400
"Frederiksværksgade 30, 1. ",55.936705,12.289906,3495000,Ejerlejlighed,3.0,1917.0,lav,878.0,398,243.0,72,48541,D,3400
"Jespervej 124A, 2. ",55.939008,12.330565,1995000,Ejerlejlighed,3.0,1943.0,mellem,938.0,103,861.0,90,22166,D,3400
"Mathilde Parken 3, 1. th",55.931178,12.313149,2495000,Ejerlejlighed,3.0,2006.0,lav,564.0,206,473.0,79,31582,C,3400
"Slangerupgade 18, 1. th",55.931306,12.296432,2295000,Ejerlejlighed,3.0,1959.0,lav,237.0,129,274.0,92,24945,D,3400
"Tamsborgvej 13, 1. ",55.932726,12.317995,3645000,Ejerlejlighed,6.0,1959.0,mellem,907.0,299,151.0,154,23668,C,3400
Ålholmparken 64,55.937766,12.260071,4450000,Villa,9.0,1970.0,lav,539.5,168,514.0,229,19432,C,3400
"Frederiksværksgade 56, 1. ",55.937596,12.286131,2095000,Ejerlejlighed,3.0,1927.0,mellem,618.0,428,473.0,79,26518,D,3400
Frederik VIIs Vej 10,55.940402,12.313696,4995000,Villa,5.0,1959.0,lav,539.5,503,909.0,139,35935,C,3400
Hyacintvej 19,55.954668,12.24225,2795000,Villa,4.0,1994.0,mellem,539.5,701,1.45,87,32126,C,3400
"Ved Egedam 17, 2. 120",55.930359,12.341516,2695000,Ejerlejlighed,4.0,1975.0,lav,463.0,396,324.0,106,25424,C,3400
Møllesvinget 4,55.96874,12.231278,2995000,Villa,4.0,1965.0,høj,539.5,456,2.898,121,24752,C,3400
Slettebjerget 148,55.902814,12.335278,2995000,Rækkehus,4.0,1959.0,mellem,539.5,353,3.025,114,26271,C,3400
Nordskrænten 12B,55.957559,12.226243,5745000,Villa,6.0,2005.0,lav,539.5,421,2.519,180,31916,C,3400
Birgitte Gøyesvej 7,55.937803,12.281449,3895000,Villa,4.0,1939.0,mellem,337.0,504,385.0,117,33290,C,3400
Humlegårdsvej 18,55.935421,12.264554,6195000,Villa,5.0,1975.0,lav,905.0,221,807.0,140,44250,C,3400
"Søndre Jernbanevej 3A, 2. tv",55.928418,12.305764,1945000,Ejerlejlighed,3.0,1959.0,lav,212.0,132,193.0,67,29029,C,3400
"Fredskovhellet 29, st. tv",55.931491,12.339253,1795000,Ejerlejlighed,2.0,1963.0,lav,324.0,255,311.0,71,25281,D,3400
Hostrupsvej 1A,55.927658,12.30547,7250000,Ejerlejlighed,5.0,1959.0,mellem,287.0,164,278.0,133,54511,A,3400
Tietgensvej 11,55.935779,12.287061,3995000,Villa,5.0,1948.0,lav,760.0,442,400.0,158,25284,C,3400
Hermann Justvej 11,55.934833,12.321594,5495000,Villa,5.0,2002.0,mellem,923.0,174,171.0,152,36151,C,3400
"Nordre Jernbanevej 13C, 2. th",55.930348,12.308248,1995000,Ejerlejlighed,2.0,1985.0,lav,241.0,133,149.0,52,38365,D,3400
Rytterstien 27B,55.92875,12.332227,3245000,Rækkehus,4.0,1954.0,lav,266.0,314,280.0,92,35271,C,3400
Tirsdagsvænget 18,55.928132,12.28472,1350000,Fritidshus,2.0,1959.0,mellem,993.0,769,502.0,49,27551,C,3400
"Nordre Jernbanevej 3C, 1. tv",55.931443,12.307972,2695000,Ejerlejlighed,3.0,1949.0,lav,263.0,199,193.0,81,33271,C,3400
Egholmen 15,55.91674,12.315442,5695000,Villa,5.0,2008.0,lav,539.5,912,1.607,148,38479,B,3400
Sommersvej 30,55.946435,12.268834,3095000,Villa,3.0,1960.0,mellem,936.0,202,553.0,79,39177,E,3400
Bygaden 34A,55.887243,12.272909,2750000,Rækkehus,3.0,1917.0,høj,539.5,41,3.792,146,18835,C,3400
Granbakken 54,55.939452,12.31581,5695000,Villa,6.0,1968.0,mellem,539.5,333,757.0,168,33898,C,3400
Rønnebærvej 21,55.9421,12.268522,5395000,Villa,5.0,1961.0,mellem,615.0,566,489.0,148,36452,C,3400
Granbakken 30,55.938007,12.315599,4195000,Rækkehus,5.0,1963.0,mellem,539.5,299,618.0,114,36798,D,3400
Solskrænten 1,55.934134,12.326798,4595000,Villa,5.0,1958.0,mellem,602.0,155,355.0,136,33786,C,3400
Maltevang 34,55.929375,12.333531,3995000,Rækkehus,5.0,1990.0,lav,169.0,208,182.0,144,27743,B,3400
Frejasvej 52,55.929805,12.284198,5995000,Villa,5.0,1924.0,lav,996.0,686,322.0,183,32759,C,3400
Granbakken 60,55.939313,12.316255,6695000,Villa,7.0,1971.0,mellem,539.5,301,732.0,230,29108,C,3400
Svalevej 11,55.903746,12.326686,2400000,Villa,4.0,1966.0,høj,539.5,238,2.928,163,14723,D,3400
Helsingørsgade 51,55.932931,12.307505,19995000,Villa,9.0,1910.0,lav,361.0,346,324.0,373,53605,C,3400
Gribskov Parkvej 15,55.966928,12.281442,6995000,Villa,6.0,1997.0,høj,539.5,542,2.141,207,33792,C,3400
Godthåbsvej 45,55.923282,12.30393,6945000,Villa,6.0,1952.0,mellem,767.0,122,740.0,162,42870,C,3400
"Hostrupsvej 27, 3. th",55.928333,12.301011,1795000,Ejerlejlighed,2.0,1959.0,lav,242.0,434,209.0,59,30423,C,3400
Skovledet 75,55.933978,12.332115,3999000,Villa,3.0,1935.0,lav,376.0,368,370.0,79,50620,D,3400
Skovhegnet 4,55.944702,12.288157,6495000,Villa,6.0,1968.0,mellem,925.0,383,536.0,149,43590,D,3400
"Langesvej 28, 1. ",55.932563,12.312205,3995000,Ejerlejlighed,4.0,1959.0,lav,559.0,281,481.0,113,35353,E,3400
Slotsgade 50D,55.932484,12.299521,4995000,Rækkehus,3.0,1890.0,lav,232.0,258,401.0,85,58764,C,3400
Hillerødvej 28,55.957036,12.233395,1345000,Villa,3.0,1877.0,lav,539.5,105,2.069,85,15823,D,3400
Nejedevej 42,55.962961,12.188651,6595000,Villa,10.0,1959.0,mellem,539.5,2258,4.984,380,17355,D,3400
Gl. Frederiksborgvej 68A,55.903039,12.341005,6195000,Villa,6.0,2001.0,mellem,539.5,416,2.928,185,33486,A,3400
Tietgensvej 4B,55.935974,12.288375,2195000,Rækkehus,3.0,1959.0,lav,821.0,391,318.0,80,27437,C,3400
Åvang 7,55.938074,12.27817,3795000,Villa,3.0,1930.0,mellem,167.0,535,249.0,133,28533,D,3400
Nejedevej 26,55.951256,12.206259,5495000,Villa,8.0,1962.0,meget lav,539.5,1846,3.615,250,21980,C,3400
Holmegårdsvej 18,55.936679,12.310982,7195000,Villa,6.0,1933.0,lav,832.0,608,710.0,173,41589,D,3400
Tirsdagsvænget 2,55.928442,12.28584,1200000,Fritidshus,2.0,1959.0,mellem,915.0,692,485.0,42,28571,C,3400
"Hostrupsvej 11, st. ",55.927876,12.30349,3195000,Villalejlighed,3.0,1933.0,mellem,263.0,279,297.0,110,29045,E,3400
Blytækkervej 14,55.924169,12.294128,5495000,Villa,5.0,1916.0,mellem,780.0,744,492.0,162,33919,C,3400
Jensensvej 16,55.934375,12.288515,4295000,Villa,5.0,1925.0,lav,843.0,288,343.0,129,33294,E,3400
Blåmejsevej 9,55.944949,12.257521,4750000,Villa,5.0,1969.0,lav,539.5,267,356.0,146,32534,D,3400
Hulvejen 19,55.905743,12.330848,6795000,Villa,7.0,1963.0,mellem,539.5,171,2.805,194,35025,E,3400
Lærkevej 19A,55.938087,12.275134,3745000,Villalejlighed,4.0,1949.0,mellem,187.0,576,189.0,116,32284,C,3400
"Fredskovhellet 21, 2. tv",55.932209,12.337235,2575000,Ejerlejlighed,4.0,1963.0,lav,242.0,185,227.0,109,23623,D,3400
Ådalen 10,55.937618,12.279104,3345000,Villa,4.0,1963.0,høj,241.0,586,327.0,91,36758,D,3400
Ullerødvej 40,55.937332,12.264942,3275000,Villa,4.0,1960.0,lav,799.0,133,618.0,94,34840,C,3400
"Slangerupgade 2, 2. 25",55.932931,12.29803,2995000,Ejerlejlighed,3.0,1979.0,lav,303.0,176,432.0,82,36524,C,3400
Wedells Vænge 5,55.931925,12.318525,5995000,Villa,5.0,1952.0,mellem,916.0,302,173.0,175,34257,E,3400
Petersborgvej 17,55.924386,12.308382,6995000,Villa,5.0,1927.0,mellem,690.0,165,659.0,163,42914,D,3400
Hyacintvej 1,55.955638,12.242941,3995000,Villa,5.0,1986.0,mellem,539.5,693,1.447,155,25774,C,3400
Hejrevej 3B,55.953893,12.253199,9995000,Villa,8.0,2019.0,lav,539.5,1052,774.0,318,31430,A2020,3400
"Milnersvej 10, st. ",55.92597,12.30691,5195000,Ejerlejlighed,4.0,1959.0,mellem,493.0,47,468.0,161,32267,D,3400
Spættevej 18,55.903271,12.326779,4645000,Villa,5.0,1965.0,høj,539.5,250,2.965,171,27163,C,3400
Sophienlund 53,55.952815,12.272299,4095000,Rækkehus,4.0,2006.0,lav,539.5,672,598.0,103,39757,B,3400
P. Mogensensvej 25,55.92674,12.295576,4395000,Villa,5.0,1930.0,mellem,487.0,621,245.0,128,34335,C,3400
Falkevej 13,55.947096,12.259906,7250000,Villa,4.0,1969.0,lav,539.5,375,453.0,326,22239,C,3400
Tirsdagsengen 21,55.92777,12.274029,1345000,Fritidshus,2.0,1959.0,lav,539.5,1255,686.0,50,26900,C,3400
Ladegårdsvangen 9,55.94455,12.279366,4695000,Villa,4.0,1968.0,mellem,591.0,156,411.0,167,28113,D,3400
Skovledet 131,55.939337,12.327856,5245000,Villa,4.0,1959.0,mellem,539.5,280,786.0,161,32577,C,3400
"Slangerupgade 18, kl. ",55.931306,12.296432,1595000,Ejerlejlighed,2.0,1959.0,lav,237.0,129,274.0,63,25317,D,3400
Gadevangsvej 131B,55.963628,12.281007,4300000,Villa,4.0,1959.0,mellem,539.5,179,1.823,108,39814,C,3400
Smedievej 86,55.939089,12.348777,5795000,Villa,6.0,2001.0,mellem,539.5,217,1.026,190,30500,A2010,3400
Tulstrup Have 80,55.959065,12.237224,3895000,Villa,4.0,1978.0,høj,539.5,308,1.943,152,25625,C,3400
Strødam Mose 13,55.958318,12.26164,2395000,Fritidshus,3.0,1969.0,meget lav,539.5,1186,879.0,78,30705,C,3400
"Københavnsvej 6D, st. tv",55.933816,12.311317,1895000,Ejerlejlighed,2.0,1959.0,lav,594.0,399,532.0,56,33839,D,3400
"Nordre Jernbanevej 13A, 2. tv",55.930684,12.308873,2395000,Ejerlejlighed,3.0,1985.0,lav,286.0,104,196.0,71,33732,D,3400
Maltevang 13,55.9297,12.332602,2995000,Rækkehus,2.0,1948.0,lav,166.0,223,181.0,70,42785,D,3400
Bjørnebakken 13,55.927191,12.333039,4295000,Villa,4.0,1956.0,meget lav,412.0,440,424.0,147,29217,D,3400
"Fredskovhellet 30, 2. tv",55.931306,12.339258,2295000,Ejerlejlighed,4.0,1963.0,lav,320.0,251,308.0,109,21055,D,3400
Triumfbuen 9,55.944387,12.247473,6285000,Villa,5.0,2021.0,lav,539.5,714,881.0,159,39528,A,3400
Amtmandsvej 36,55.91918,12.29293,3795000,Villa,5.0,1959.0,lav,539.5,490,183.0,148,25641,C,3400
Friborgvej 34,55.939134,12.283787,4495000,Villa,4.0,1952.0,mellem,436.0,298,253.0,122,36844,D,3400
Fredensvej 16,55.927702,12.296159,3995000,Villa,4.0,1920.0,mellem,379.0,516,182.0,107,37336,D,3400
Kulsvierkrogen 3,55.990798,12.238801,3150000,Fritidshus,3.0,1875.0,meget høj,539.5,2068,3.732,70,45000,C,3400
Solsortvej 1,55.938683,12.27445,6245000,Villa,5.0,1932.0,mellem,179.0,535,141.0,166,37620,C,3400
"Ved Egedam 11, st. 70",55.931086,12.340699,1995000,Ejerlejlighed,2.0,1959.0,lav,409.0,339,394.0,68,29338,C,3400
Allékredsen 163,55.940126,12.262639,4495000,Rækkehus,5.0,2017.0,lav,915.0,266,275.0,128,35117,A,3400
Batzkes Bakke 29,55.934899,12.310525,8500000,Villa,11.0,1900.0,lav,650.0,514,603.0,263,32319,C,3400
Vænget 28,55.92643,12.220704,3495000,Villa,6.0,1972.0,lav,539.5,2853,3.111,170,20558,C,3400
Amorbuen 12,55.944885,12.248197,6095000,Villa,5.0,2022.0,lav,539.5,688,853.0,144,42326,A2020,3400
Sommersvej 3,55.944236,12.268288,3995000,Villa,4.0,1959.0,mellem,769.0,341,516.0,115,34739,C,3400
Jespervej 287,55.947524,12.345352,3495000,Villa,3.0,1960.0,lav,539.5,755,1.954,90,38833,C,3400
"Holmegårdsvej 50, 1. ",55.93976,12.310589,2195000,Ejerlejlighed,3.0,1959.0,lav,539.5,651,960.0,89,24662,E,3400
"Stutmestervej 27, 2. tv",55.939119,12.291693,2075000,Ejerlejlighed,2.0,1941.0,mellem,939.0,437,389.0,65,31923,D,3400
"Allékredsen 3, 2. 1",55.941597,12.26268,3100000,Ejerlejlighed,3.0,1959.0,lav,941.0,304,145.0,84,36904,A2010,3400
Jespervej 107,55.938737,12.326661,5495000,Villa,4.0,1938.0,mellem,539.5,348,690.0,135,40703,D,3400
"Lilledal 1, 2. 3",55.870788,12.355275,2495000,Ejerlejlighed,3.0,1988.0,mellem,47.0,376,179.0,76,32828,C,3450
Damgårdshave 16,55.849563,12.331374,4995000,Villa,7.0,2000.0,høj,560.0,1144,1.859,138,36195,C,3450
Millingvej 3,55.854103,12.327414,4950000,Villa,5.0,1972.0,høj,560.0,1106,1.357,156,31730,C,3450
Duevej 10A,55.858446,12.334885,6745000,Villa,6.0,1997.0,høj,560.0,614,914.0,209,32272,C,3450
Melchiorsvej 22,55.877661,12.357165,6895000,Villa,5.0,1962.0,lav,736.0,264,226.0,169,40798,D,3450
Kalavej 14,55.873365,12.338828,5495000,Villa,5.0,1973.0,lav,560.0,315,864.0,154,35681,C,3450
"Ørnevang 26, 2. th",55.882672,12.355297,2295000,Ejerlejlighed,3.0,1965.0,mellem,560.0,167,565.0,88,26079,D,3450
Hegnetsvej 15,55.877175,12.359078,8795000,Villa,5.0,1946.0,høj,708.0,334,353.0,205,42902,D,3450
Gl. Frederiksborgvej 79,55.896785,12.350297,13500000,Villa,7.0,1972.0,mellem,560.0,859,2.132,642,21028,C,3450
Damgårdshave 8,55.850175,12.330774,5495000,Villa,6.0,2001.0,høj,560.0,1126,1.789,148,37128,C,3450
Søvangen 20,55.852342,12.329656,2395000,Rækkehus,3.0,1988.0,høj,560.0,1047,1.546,70,34214,C,3450
Gravenstensvej 12,55.866877,12.345298,14345000,Villa,5.0,1938.0,mellem,816.0,392,539.0,254,56476,A2010,3450
Lupinvej 17,55.868014,12.391036,6250000,Villa,5.0,1969.0,høj,560.0,385,527.0,158,39556,D,3450
Bakkevej 15,55.873958,12.355616,6245000,Villa,6.0,1937.0,lav,320.0,507,432.0,139,44928,C,3450
Engdraget 35,55.851433,12.330339,3345000,Rækkehus,4.0,1989.0,høj,560.0,1063,1.648,92,36358,C,3450
Kratbjergvej 13A,55.86659,12.351363,9495000,Villa,6.0,2022.0,mellem,573.0,265,309.0,189,50238,A,3450
Enevangen 56,55.870391,12.330886,3650000,Rækkehus,4.0,1974.0,mellem,560.0,265,436.0,112,32589,D,3450
Cypresvej 1,55.875509,12.330117,4995000,Villa,5.0,1974.0,lav,560.0,311,1.004,143,34930,C,3450
Søvangen 34,55.852021,12.329844,3395000,Rækkehus,4.0,1972.0,høj,560.0,1054,1.582,91,37307,C,3450
Lyøvej 11,55.855137,12.34187,5295000,Villa,5.0,1978.0,høj,560.0,236,1.406,145,36517,C,3450
Skyttekrogen 1,55.862405,12.330239,3495000,Rækkehus,4.0,1972.0,høj,560.0,595,432.0,129,27093,C,3450
Mosevænget 22,55.873791,12.37785,4495000,Rækkehus,4.0,1993.0,høj,560.0,786,723.0,118,38093,C,3450
Møllemoseparken 44,55.871115,12.32047,7295000,Villa,6.0,1972.0,mellem,560.0,519,785.0,189,38597,C,3450
Vindbygårdsvej 15,55.869868,12.391536,4995000,Villa,5.0,1967.0,høj,560.0,465,604.0,152,32861,D,3450
Magnolievangen 42,55.873179,12.331336,3595000,Rækkehus,5.0,1975.0,mellem,560.0,214,738.0,112,32098,B,3450
Morelvænget 16,55.850231,12.338356,6195000,Villa,5.0,1987.0,høj,560.0,820,1.852,175,35400,C,3450
Rævebakkevej 14,55.873782,12.302015,2995000,Ejerlejlighed,3.0,2007.0,lav,560.0,1686,1.937,125,23960,C,3450
